184	rA	2058
185	rA	2235
186	rA	2869
187	rA	2674
188	rA	2667
189	rA	2807
190	rA	2907
191	rA	1815
192	rA	2641
193	rA	2756
194	rA	2740
195	rA	2590
196	rA	1723
197	rA	2825
198	rA	2238
199	rA	2265
200	rA	2257
201	rA	2157
202	rA	1945
203	rA	1582
204	rA	1848
205	rA	1772
206	rA	1835
207	rA	1707
208	rA	1614
209	rA	2404
210	rA	1518
211	rA	1930
212	rA	1591
213	rA	2011
214	rA	1641
215	rA	2224
216	rA	1761
217	rA	1713
218	rA	1958
219	rA	2168
220	rA	1693
221	rA	2981
222	rA	1946
223	rA	1578
224	rA	1904
225	rA	1643
226	rA	1976
227	rA	2505
228	rA	2852
229	rA	1678
230	rA	1914
231	rA	2544
232	rA	1710
233	rA	1776
234	rA	1770
235	rA	1819
236	rA	2441
237	rA	1528
238	rA	2342
239	rA	2083
240	rA	1768
241	rA	1504
242	rA	1663
243	rA	2780
244	rA	2955
245	rA	2683
246	rA	2915
247	rA	2876
248	rA	2206
249	rA	2204
250	rA	1848
251	rA	1572
252	rA	2910
253	rA	2636
254	rA	2978
255	rA	1961
256	rA	1953
257	rA	2418
258	rA	2095
259	rA	2948
260	rA	2527
261	rA	1880
262	rA	2647
263	rA	2946
264	rA	2749
265	rA	2393
266	rA	2929
267	rA	2695
268	rA	2481
269	rA	2004
270	rA	1592
271	rA	1768
272	rA	2150
273	rA	1904
274	rA	2969
275	rA	2203
276	rA	2299
277	rA	2752
278	rA	2509
279	rA	2683
280	rA	2184
281	rA	1901
282	rA	1618
283	rA	2005
284	rA	2728
285	rA	1689
286	rA	1732
287	rA	1880
288	rA	2300
289	rA	2199
290	rA	2543
291	rA	2662
292	rA	2339
293	rA	2068
294	rA	1672
295	rA	2268
296	rA	2071
297	rA	2357
298	rA	1914
299	rA	2103
300	rA	1575
301	rA	1773
302	rA	1701
303	rA	2313
304	rA	2138
305	rA	1690
306	rA	2068
307	rA	1927
308	rA	2809
309	rA	2628
310	rA	2515
311	rA	1693
312	rA	2701
313	rA	2001
314	rA	1826
315	rA	2393
316	rA	2040
317	rA	1625
318	rA	2997
319	rA	2728
320	rA	1901
321	rA	2548
322	rA	2273
323	rA	2264
324	rA	2273
325	rA	2488
326	rA	1677
327	rA	1829
328	rA	2025
329	rA	2611
330	rA	2109
331	rA	2473
332	rA	2122
333	rA	2849
334	rA	2944
335	rA	2546
336	rA	2889
337	rA	2711
338	rA	1573
339	rA	2969
340	rA	2952
341	rA	2607
342	rA	1837
343	rA	1576
344	rA	1652
345	rA	2918
346	rA	2230
347	rA	1840
348	rA	2178
349	rA	2613
350	rA	2732
351	rA	1774
352	rA	1994
353	rA	1991
354	rA	2753
355	rA	2158
356	rA	1554
357	rA	2309
358	rA	2482
359	rA	2040
360	rA	2148
361	rA	2626
362	rA	2426
363	rA	2286
364	rA	2462
365	rA	2172
366	rA	1707
367	rA	2995
368	rA	1975
369	rA	2774
370	rA	2055
371	rA	1857
372	rA	2390
373	rA	2298
374	rA	1944
375	rA	2542
376	rA	1631
377	rA	1918
378	rA	2569
379	rA	1552
380	rA	1561
381	rA	1841
382	rA	1727
383	rA	2137
384	rA	2027
385	rA	2982
386	rA	2928
387	rA	1782
388	rA	2438
389	rA	1703
390	rA	1744
391	rA	2183
392	rA	2909
393	rA	2964
394	rA	2694
395	rA	2097
396	rA	1669
397	rA	2623
398	rA	1648
399	rA	1506
400	rA	2335
401	rA	1844
402	rA	2642
403	rA	2264
404	rA	1754
405	rA	1826
406	rA	2281
407	rA	2997
408	rA	2460
409	rA	2259
410	rA	2505
411	rA	2965
412	rA	2478
413	rA	1871
414	rA	2749
415	rA	1580
416	rA	2721
417	rA	1901
418	rA	2102
419	rA	2208
420	rA	1728
421	rA	2425
422	rA	2380
423	rA	1762
424	rA	1784
425	rA	1843
426	rA	2118
427	rA	1808
428	rA	2562
429	rA	2656
430	rA	2297
431	rA	2348
432	rA	1844
433	rA	2302
434	rA	1973
435	rA	2632
436	rA	2343
437	rA	2268
438	rA	2240
439	rA	2822
440	rA	2851
441	rA	1746
442	rA	2511
443	rA	2903
444	rA	2363
445	rA	1695
446	rA	2579
447	rA	2569
448	rA	1991
449	rA	1579
450	rA	2868
451	rA	1745
452	rA	2625
453	rA	1880
454	rA	2901
455	rA	1966
456	rA	2486
457	rA	2364
458	rA	1549
459	rA	2738
460	rA	1511
461	rA	2878
462	rA	1834
463	rA	1559
464	rA	2867
465	rA	1708
466	rA	1993
467	rA	2205
468	rA	2696
469	rA	1640
470	rA	2871
471	rA	2458
472	rA	2210
473	rA	1720
474	rA	2030
475	rA	2003
476	rA	1812
477	rA	1583
478	rA	2567
479	rA	2560
480	rA	1510
481	rA	2612
482	rA	2291
483	rA	2792
484	rA	2812
485	rA	2796
486	rA	1608
487	rA	2257
488	rA	1667
489	rA	1604
490	rA	2524
491	rA	1754
492	rA	2027
493	rA	1663
494	rA	1861
495	rA	1599
496	rA	2506
497	rA	1769
498	rA	1979
499	rA	2509
500	rA	2658
501	rA	2857
502	rA	2568
503	rA	2253
504	rA	1576
505	rA	2504
506	rA	2806
507	rA	2717
508	rA	1886
509	rA	2900
510	rA	2159
511	rA	2167
512	rA	2867
513	rA	2555
514	rA	1626
515	rA	2912
516	rA	1710
517	rA	2076
518	rA	1760
519	rA	2725
520	rA	1505
521	rA	1525
522	rA	2380
523	rA	2535
524	rA	1839
525	rA	1711
526	rA	2281
527	rA	2508
528	rA	2991
529	rA	2560
530	rA	2470
531	rA	2246
532	rA	1690
533	rA	2683
534	rA	2366
535	rA	2859
536	rA	2588
537	rA	2224
538	rA	2411
539	rA	2679
540	rA	2942
541	rA	1843
542	rA	2662
543	rA	2807
544	rA	2093
545	rA	2527
546	rA	2814
547	rA	1666
548	rA	2044
549	rA	2725
550	rA	2494
551	rA	2334
552	rA	1850
553	rA	1521
554	rA	2013
555	rA	1757
556	rA	1655
557	rA	2897
558	rA	2290
559	rA	2364
560	rA	2098
561	rA	2427
562	rA	2320
563	rA	1589
564	rA	2138
565	rA	2458
566	rA	2933
567	rA	2736
568	rA	2934
569	rA	1946
570	rA	2210
571	rA	2799
572	rA	2427
573	rA	2247
574	rA	2747
575	rA	2356
576	rA	2436
577	rA	2178
578	rA	1714
579	rA	2616
580	rA	2919
581	rA	1615
582	rA	2378
583	rA	2804
584	rA	2046
585	rA	2407
586	rA	1796
587	rA	1971
588	rA	2087
589	rA	2974
590	rA	2210
591	rA	1654
592	rA	2209
593	rA	2599
594	rA	2666
595	rA	2447
596	rA	1790
597	rA	2601
598	rA	2638
599	rA	2098
600	rA	1707
601	rA	2950
602	rA	1941
603	rA	2484
604	rA	2048
605	rA	1905
606	rA	2069
607	rA	1591
608	rA	1751
609	rA	2524
610	rA	2440
611	rA	2870
612	rA	2683
613	rA	2073
614	rA	2250
615	rA	2823
616	rA	2482
617	rA	2604
618	rA	1697
619	rA	1908
620	rA	1540
621	rA	2874
622	rA	1670
623	rA	2026
624	rA	1917
625	rA	2797
626	rA	1645
627	rA	1638
628	rA	2623
629	rA	1732
630	rA	1642
631	rA	2577
632	rA	1949
633	rA	2640
634	rA	1846
635	rA	1987
636	rA	2343
637	rA	2480
638	rA	2889
639	rA	1704
640	rA	2510
641	rA	2588
642	rA	2147
643	rA	1667
644	rA	2916
645	rA	1650
646	rA	2126
647	rA	2298
648	rA	2227
649	rA	1516
650	rA	1554
651	rA	2816
652	rA	2230
653	rA	2651
654	rA	2785
655	rA	1974
656	rA	2624
657	rA	2567
658	rA	1827
659	rA	2258
660	rA	2458
661	rA	2965
662	rA	1628
663	rA	1791
664	rA	2025
665	rA	2079
666	rA	1729
667	rA	2636
668	rA	2340
669	rA	1709
670	rA	2760
671	rA	1775
672	rA	2785
673	rA	1594
674	rA	2193
675	rA	2464
676	rA	1779
677	rA	2581
678	rA	2730
679	rA	1833
680	rA	1577
681	rA	2940
682	rA	2896
683	rA	2018
684	rA	2440
685	rA	2063
686	rA	2145
687	rA	1833
688	rA	2112
689	rA	1767
690	rA	2995
691	rA	2627
692	rA	2982
693	rA	1844
694	rA	1679
695	rA	2820
696	rA	2496
697	rA	2749
698	rA	2033
699	rA	1986
700	rA	1947
701	rA	1970
702	rA	2545
703	rA	2348
704	rA	1650
705	rA	2174
706	rA	1700
707	rA	2428
708	rA	2513
709	rA	2484
710	rA	2553
711	rA	2269
712	rA	2724
713	rA	1733
714	rA	2547
715	rA	2851
716	rA	2611
717	rA	1735
718	rA	2937
719	rA	2446
720	rA	2129
721	rA	1967
722	rA	2743
723	rA	2843
724	rA	2749
725	rA	2142
726	rA	2599
727	rA	2659
728	rA	2680
729	rA	1533
730	rA	1528
731	rA	2912
732	rA	1529
733	rA	2063
734	rA	2913
735	rA	2691
736	rA	1963
737	rA	2718
738	rA	2839
739	rA	2112
740	rA	2469
741	rA	1940
742	rA	2201
743	rA	1668
744	rA	2116
745	rA	1873
746	rA	2679
747	rA	2990
748	rA	2058
749	rA	1675
750	rA	2245
751	rA	2685
752	rA	2832
753	rA	2305
754	rA	2184
755	rA	2888
756	rA	2807
757	rA	2364
758	rA	2947
759	rA	2448
760	rA	2124
761	rA	1589
762	rA	2999
763	rA	1530
764	rA	2213
765	rA	1676
766	rA	2396
767	rA	2264
768	rA	1515
769	rA	1825
770	rA	2542
771	rA	1688
772	rA	2012
773	rA	2467
774	rA	2025
775	rA	2801
776	rA	2051
777	rA	2531
778	rA	1540
779	rA	2784
780	rA	2676
781	rA	2125
782	rA	2824
783	rA	1597
784	rA	2222
785	rA	1703
786	rA	2854
787	rA	1684
788	rA	1646
789	rA	1848
790	rA	2361
791	rA	2754
792	rA	1963
793	rA	2459
794	rA	2162
795	rA	2053
796	rA	2740
797	rA	2164
798	rA	2094
799	rA	1555
800	rA	1520
801	rA	2019
802	rA	2695
803	rA	2272
804	rA	2110
805	rA	2811
806	rA	2980
807	rA	2329
808	rA	2653
809	rA	1947
810	rA	2319
811	rA	2653
812	rA	2538
813	rA	1534
814	rA	1671
815	rA	2594
816	rA	2612
817	rA	2451
818	rA	2667
819	rA	2982
820	rA	2327
821	rA	2040
822	rA	1899
823	rA	2501
824	rA	2272
825	rA	2043
826	rA	1855
827	rA	2175
828	rA	1967
829	rA	1971
830	rA	1784
831	rA	2701
832	rA	1694
833	rA	1747
834	rA	2767
835	rA	2956
836	rA	1696
837	rA	2646
838	rA	2936
839	rA	2056
840	rA	2901
841	rA	1837
842	rA	1692
843	rA	1976
844	rA	1924
845	rA	1986
846	rA	2217
847	rA	1607
848	rA	2014
849	rA	2250
850	rA	1899
851	rA	2349
852	rA	1826
853	rA	1951
854	rA	2033
855	rA	2161
856	rA	2803
857	rA	1981
858	rA	2445
859	rA	2352
860	rA	2941
861	rA	2959
862	rA	1640
863	rA	2356
864	rA	2315
865	rA	2220
866	rA	1984
867	rA	1760
868	rA	2058
869	rA	2918
870	rA	2398
871	rA	2674
872	rA	2816
873	rA	2664
874	rA	2777
875	rA	1728
876	rA	2635
877	rA	2626
878	rA	2611
879	rA	2232
880	rA	1630
881	rA	1885
882	rA	2450
883	rA	2056
884	rA	1543
885	rA	2475
886	rA	2833
887	rA	2319
888	rA	1836
889	rA	2415
890	rA	2639
891	rA	2509
892	rA	1534
893	rA	2568
894	rA	1870
895	rA	2646
896	rA	1949
897	rA	2361
898	rA	2584
899	rA	1910
900	rA	2985
901	rA	2096
902	rA	2327
903	rA	2307
904	rA	2874
905	rA	2970
906	rA	2380
907	rA	2533
908	rA	1950
909	rA	1885
910	rA	1623
911	rA	1986
912	rA	2352
913	rA	2547
914	rA	2947
915	rA	2120
916	rA	2360
917	rA	1740
918	rA	1951
919	rA	2534
920	rA	1796
921	rA	2225
922	rA	2430
923	rA	2662
924	rA	2886
925	rA	2867
926	rA	2394
927	rA	1672
928	rA	2420
929	rA	1676
930	rA	2825
931	rA	2044
932	rA	2672
933	rA	2341
934	rA	2407
935	rA	2767
936	rA	2226
937	rA	2106
938	rA	1796
939	rA	2849
940	rA	1906
941	rA	2606
942	rA	1834
943	rA	2559
944	rA	2474
945	rA	2636
946	rA	2125
947	rA	1744
948	rA	2511
949	rA	1502
950	rA	1748
951	rA	2106
952	rA	1708
953	rA	1567
954	rA	2054
955	rA	2276
956	rA	2031
957	rA	2335
958	rA	2221
959	rA	2353
960	rA	2421
961	rA	1560
962	rA	2968
963	rA	2580
964	rA	2462
965	rA	2868
966	rA	2234
967	rA	1939
968	rA	1675
969	rA	1758
970	rA	2630
971	rA	1503
972	rA	1556
973	rA	2614
974	rA	2815
975	rA	1839
976	rA	2006
977	rA	2990
978	rA	1829
979	rA	1739
980	rA	1761
981	rA	2943
982	rA	2399
983	rA	2704
984	rA	2776
985	rA	2643
986	rA	2231
987	rA	1831
988	rA	2774
989	rA	1778
990	rA	2465
991	rA	2800
992	rA	1591
993	rA	2982
994	rA	1936
995	rA	2547
996	rA	2887
997	rA	2275
998	rA	2958
999	rA	2625
0	rA	4059
1	rA	3836
2	rA	4496
3	rA	4253
4	rA	4362
5	rA	4213
6	rA	3745
7	rA	4894
8	rA	4685
9	rA	4770
10	rA	4689
11	rA	4238
12	rA	4987
13	rA	4722
14	rA	4535
15	rA	4942
16	rA	4076
17	rA	4402
18	rA	4490
19	rA	3725
20	rA	4506
21	rA	3746
22	rA	4132
23	rA	4493
24	rA	3782
25	rA	4132
26	rA	4305
27	rA	4910
28	rA	4271
29	rA	4725
30	rA	4721
31	rA	4644
32	rA	4882
33	rA	4957
34	rA	3993
35	rA	4709
36	rA	3845
37	rA	4736
38	rA	4690
39	rA	4244
40	rA	3722
41	rA	4247
42	rA	3931
43	rA	4357
44	rA	4383
45	rA	4353
46	rA	3757
47	rA	4118
48	rA	4999
49	rA	4265
50	rA	4110
51	rA	3974
52	rA	3754
53	rA	4816
54	rA	4561
55	rA	4809
56	rA	4630
57	rA	4125
58	rA	4073
59	rA	4795
60	rA	4048
61	rA	4984
62	rA	4328
63	rA	4799
64	rA	4443
65	rA	4707
66	rA	3946
67	rA	4195
68	rA	4099
69	rA	3876
70	rA	4360
71	rA	4302
72	rA	4213
73	rA	4140
74	rA	4904
75	rA	4812
76	rA	4751
77	rA	4728
78	rA	4481
79	rA	4330
80	rA	4158
81	rA	4161
82	rA	3802
83	rA	3885
84	rA	4913
85	rA	4971
86	rA	4252
87	rA	3815
88	rA	4024
89	rA	4761
90	rA	4267
91	rA	4617
92	rA	4243
93	rA	4824
94	rA	4242
95	rA	4693
96	rA	3754
97	rA	4530
98	rA	4035
99	rA	3777
100	rA	4961
101	rA	4598
102	rA	4151
103	rA	4867
104	rA	4268
105	rA	4724
106	rA	4647
107	rA	4504
108	rA	4560
109	rA	3939
110	rA	4908
111	rA	4713
112	rA	4867
113	rA	4413
114	rA	3744
115	rA	4389
116	rA	4936
117	rA	4998
118	rA	3747
119	rA	4022
120	rA	4577
121	rA	4539
122	rA	3755
123	rA	4915
124	rA	4166
125	rA	3803
126	rA	3816
127	rA	4353
128	rA	4009
129	rA	4660
130	rA	4161
131	rA	4527
132	rA	3993
133	rA	4206
134	rA	4858
135	rA	4770
136	rA	4007
137	rA	4350
138	rA	4326
139	rA	4399
140	rA	4663
141	rA	4130
142	rA	4494
143	rA	4090
144	rA	4169
145	rA	4570
146	rA	4223
147	rA	4947
148	rA	4872
149	rA	4893
150	rA	4284
151	rA	4998
152	rA	4434
153	rA	4990
154	rA	3777
155	rA	4954
156	rA	4864
157	rA	4656
158	rA	4027
159	rA	4114
160	rA	4474
161	rA	4958
162	rA	4848
163	rA	4278
164	rA	4439
165	rA	4768
166	rA	4269
167	rA	4742
168	rA	4170
169	rA	4006
170	rA	4783
171	rA	3754
172	rA	4929
173	rA	4300
174	rA	4589
175	rA	3845
176	rA	4387
177	rA	4190
178	rA	3725
179	rA	3912
180	rA	4933
181	rA	4517
182	rA	4082
183	rA	3804
184	rA	4169
185	rA	3913
186	rA	4516
187	rA	4776
188	rA	4286
189	rA	4691
190	rA	4482
191	rA	4737
192	rA	4874
193	rA	4732
194	rA	4759
195	rA	4413
196	rA	4396
197	rA	4719
198	rA	4413
199	rA	4343
200	rA	4382
201	rA	4543
202	rA	4986
203	rA	4155
204	rA	4782
205	rA	3860
206	rA	4281
207	rA	4250
208	rA	4946
209	rA	4385
210	rA	4865
211	rA	4891
212	rA	3845
213	rA	4935
214	rA	4728
215	rA	4026
216	rA	4338
217	rA	4739
218	rA	3916
219	rA	4394
220	rA	4881
221	rA	4552
222	rA	3944
223	rA	4662
224	rA	4286
225	rA	3779
226	rA	3889
227	rA	3730
228	rA	4579
229	rA	4630
230	rA	4616
231	rA	4856
232	rA	4010
233	rA	4141
234	rA	4127
235	rA	4310
236	rA	4869
237	rA	4070
238	rA	3931
239	rA	4501
240	rA	4557
241	rA	4460
242	rA	4239
243	rA	4740
244	rA	3955
245	rA	4342
246	rA	4013
247	rA	4895
248	rA	4404
249	rA	4089
250	rA	4936
251	rA	4292
252	rA	4258
253	rA	3854
254	rA	4062
255	rA	4705
256	rA	4989
257	rA	4069
258	rA	3849
259	rA	4392
260	rA	4230
261	rA	4767
262	rA	4004
263	rA	3966
264	rA	4957
265	rA	4471
266	rA	4482
267	rA	4060
268	rA	4707
269	rA	4911
270	rA	3871
271	rA	3847
272	rA	4669
273	rA	4197
274	rA	4827
275	rA	4454
276	rA	4956
277	rA	4635
278	rA	3719
279	rA	3787
280	rA	4749
281	rA	4602
282	rA	4967
283	rA	4060
284	rA	4473
285	rA	3729
286	rA	3897
287	rA	4872
288	rA	4404
289	rA	4946
290	rA	4640
291	rA	4429
292	rA	4279
293	rA	4528
294	rA	3947
295	rA	4320
296	rA	4638
297	rA	4855
298	rA	4770
299	rA	3742
300	rA	4695
301	rA	4193
302	rA	4104
303	rA	3952
304	rA	4282
305	rA	3895
306	rA	4691
307	rA	4596
308	rA	4037
309	rA	4687
310	rA	4033
311	rA	3988
312	rA	3960
313	rA	4942
314	rA	4323
315	rA	3841
316	rA	4084
317	rA	4249
318	rA	4462
319	rA	4037
320	rA	4464
321	rA	4724
322	rA	4607
323	rA	3823
324	rA	4505
325	rA	4641
326	rA	4964
327	rA	3713
328	rA	4091
329	rA	4177
330	rA	4828
331	rA	4996
332	rA	4178
333	rA	4289
334	rA	4937
335	rA	3908
336	rA	4560
337	rA	3995
338	rA	4748
339	rA	4756
340	rA	4521
341	rA	4784
342	rA	4043
343	rA	4677
344	rA	4013
345	rA	4719
346	rA	4621
347	rA	4119
348	rA	3715
349	rA	3840
350	rA	4277
351	rA	4210
352	rA	4295
353	rA	3812
354	rA	4051
355	rA	4116
356	rA	4183
357	rA	4202
358	rA	4114
359	rA	4727
360	rA	4441
361	rA	3741
362	rA	4484
363	rA	3974
364	rA	4770
365	rA	4142
366	rA	4541
367	rA	4591
368	rA	4486
369	rA	3752
370	rA	4101
371	rA	4378
372	rA	3757
373	rA	4997
374	rA	4104
375	rA	4466
376	rA	3789
377	rA	4568
378	rA	3806
379	rA	4563
380	rA	4185
381	rA	4979
382	rA	4831
383	rA	4852
384	rA	4696
385	rA	4919
386	rA	3832
387	rA	4247
388	rA	4210
389	rA	3743
390	rA	4282
391	rA	3806
392	rA	4289
393	rA	3954
394	rA	4247
395	rA	4857
396	rA	4054
397	rA	4970
398	rA	3999
399	rA	4380
400	rA	4626
401	rA	4263
402	rA	4866
403	rA	3883
404	rA	4116
405	rA	3986
406	rA	4681
407	rA	4705
408	rA	3959
409	rA	3859
410	rA	4272
411	rA	4658
412	rA	4526
413	rA	4286
414	rA	3918
415	rA	4022
416	rA	4541
417	rA	4955
418	rA	4370
419	rA	4445
420	rA	4228
421	rA	4399
422	rA	4103
423	rA	4730
424	rA	3744
425	rA	4657
426	rA	4741
427	rA	4572
428	rA	4347
429	rA	4498
430	rA	4870
431	rA	4690
432	rA	4103
433	rA	4084
434	rA	4909
435	rA	4970
436	rA	4713
437	rA	3987
438	rA	4336
439	rA	4085
440	rA	3924
441	rA	4667
442	rA	3777
443	rA	4629
444	rA	4884
445	rA	4767
446	rA	4964
447	rA	4200
448	rA	3940
449	rA	4294
450	rA	4068
451	rA	4175
452	rA	4843
453	rA	4792
454	rA	4399
455	rA	4301
456	rA	4357
457	rA	3721
458	rA	4657
459	rA	4677
460	rA	4776
461	rA	4436
462	rA	4773
463	rA	4804
464	rA	3924
465	rA	3877
466	rA	4014
467	rA	4800
468	rA	4642
469	rA	4511
470	rA	3751
471	rA	3886
472	rA	4038
473	rA	4500
474	rA	4659
475	rA	4328
476	rA	3828
477	rA	4161
478	rA	4450
479	rA	4996
480	rA	3862
481	rA	4861
482	rA	4021
483	rA	4350
484	rA	4353
485	rA	4444
486	rA	4467
487	rA	3772
488	rA	4503
489	rA	4951
490	rA	3930
491	rA	4655
492	rA	4421
493	rA	3991
494	rA	4829
495	rA	4524
496	rA	4594
497	rA	4678
498	rA	4382
499	rA	4441
500	rA	4076
501	rA	4256
502	rA	3714
503	rA	4900
504	rA	3804
505	rA	4529
506	rA	4641
507	rA	3988
508	rA	4763
509	rA	4217
510	rA	4711
511	rA	4046
512	rA	3947
513	rA	4933
514	rA	4080
515	rA	3994
516	rA	3836
517	rA	4016
518	rA	4668
519	rA	4438
520	rA	4457
521	rA	4936
522	rA	4610
523	rA	3808
524	rA	4422
525	rA	4911
526	rA	3806
527	rA	4767
528	rA	4882
529	rA	4878
530	rA	4879
531	rA	4534
532	rA	4070
533	rA	4553
534	rA	4621
535	rA	4305
536	rA	4801
537	rA	3797
538	rA	4050
539	rA	3820
540	rA	4694
541	rA	4569
542	rA	4967
543	rA	4569
544	rA	4315
545	rA	4666
546	rA	4070
547	rA	4397
548	rA	3964
549	rA	3753
550	rA	3989
551	rA	4521
552	rA	4848
553	rA	4441
554	rA	4011
555	rA	4977
556	rA	4590
557	rA	4512
558	rA	4180
559	rA	3970
560	rA	4878
561	rA	4336
562	rA	3778
563	rA	3871
564	rA	4554
565	rA	3992
566	rA	4310
567	rA	4116
568	rA	4111
569	rA	4363
570	rA	4232
571	rA	4119
572	rA	4071
573	rA	4499
574	rA	4946
575	rA	4432
576	rA	4654
577	rA	4461
578	rA	4938
579	rA	3965
580	rA	4695
581	rA	4101
582	rA	4965
583	rA	3987
584	rA	3973
585	rA	3931
586	rA	4416
587	rA	4732
588	rA	4502
589	rA	4579
590	rA	4395
591	rA	4120
592	rA	4438
593	rA	4278
594	rA	4566
595	rA	4558
596	rA	4386
597	rA	4842
598	rA	3959
599	rA	3722
600	rA	4758
601	rA	4499
602	rA	3754
603	rA	3795
604	rA	4888
605	rA	3767
606	rA	4712
607	rA	4067
608	rA	3769
609	rA	3990
610	rA	4004
611	rA	4173
612	rA	4414
613	rA	3782
614	rA	4870
615	rA	4367
616	rA	3955
617	rA	3779
618	rA	4605
619	rA	4546
620	rA	3902
621	rA	3955
622	rA	3752
623	rA	4032
624	rA	4645
625	rA	4624
626	rA	4043
627	rA	4281
628	rA	3716
629	rA	4210
630	rA	3737
631	rA	4684
632	rA	4356
633	rA	4709
634	rA	4909
635	rA	3845
636	rA	4857
637	rA	3964
638	rA	3907
639	rA	4412
640	rA	4762
641	rA	3983
642	rA	4733
643	rA	4885
644	rA	4847
645	rA	3763
646	rA	4975
647	rA	3719
648	rA	4667
649	rA	4424
650	rA	4734
651	rA	4480
652	rA	3931
653	rA	4229
654	rA	3753
655	rA	4245
656	rA	4364
657	rA	3988
658	rA	4845
659	rA	4367
660	rA	3816
661	rA	4092
662	rA	4820
663	rA	4406
664	rA	3952
665	rA	3742
666	rA	4578
667	rA	3808
668	rA	4615
669	rA	3835
670	rA	4395
671	rA	4903
672	rA	4912
673	rA	4278
674	rA	4213
675	rA	3964
676	rA	4941
677	rA	4234
678	rA	3913
679	rA	3801
680	rA	3916
681	rA	4806
682	rA	4000
683	rA	4778
684	rA	4405
685	rA	4810
686	rA	4754
687	rA	4172
688	rA	4623
689	rA	3995
690	rA	4193
691	rA	4465
692	rA	4155
693	rA	4639
694	rA	4232
695	rA	4258
696	rA	4655
697	rA	4195
698	rA	4307
699	rA	3715
700	rA	3764
701	rA	4133
702	rA	4483
703	rA	4659
704	rA	4792
705	rA	4751
706	rA	3779
707	rA	3905
708	rA	4773
709	rA	3723
710	rA	3722
711	rA	4535
712	rA	4118
713	rA	4456
714	rA	4754
715	rA	4733
716	rA	4473
717	rA	4557
718	rA	4581
719	rA	3952
720	rA	4474
721	rA	4616
722	rA	4199
723	rA	4813
724	rA	4631
725	rA	4230
726	rA	4374
727	rA	4270
728	rA	4838
729	rA	4059
730	rA	3815
731	rA	4177
732	rA	4130
733	rA	4148
734	rA	4399
735	rA	4873
736	rA	3766
737	rA	4032
738	rA	4469
739	rA	3777
740	rA	4671
741	rA	4139
742	rA	4693
743	rA	3759
744	rA	4260
745	rA	4683
746	rA	4811
747	rA	4746
748	rA	4717
749	rA	4079
